number,name,Label,E_place,S,E_conf,E_score1,E_refine,S(2),E_conf(2),E_score1(2),E_refine(2),S(3),E_conf(3),E_score1(3),E_refine(3),S(4),E_conf(4),E_score1(4),E_refine(4),S(5),E_conf(5),E_score1(5),E_refine(5),Goldscore.Fitness,Goldscore.External.HBond,Goldscore.External.Vdw,Goldscore.Internal.Torsion,Goldscore.Internal.Vdw,PLP.Fitness,PLP.Chemscore.Hbond,PLP.PLP,PLP.ligand.torsion,PLP.part.buried,PLP.part.hbond,PLP.part.nonpolar,PLP.part.repulsive,ASP.Fitness,ASP.ASP,ASP.DEClash,ASP.DEInternal,ASP.Map,Chemscore.Fitness,Chemscore.DEClash,Chemscore.DEInternal,Chemscore.DG,Chemscore.Hbond,Chemscore.Lipo,Chemscore.Rot,docking score,glide ligand efficiency,glide ligand efficiency sa,glide ligand efficiency ln,glide gscore,glide lipo,glide hbond,glide rewards,glide evdw,glide ecoul,glide erotb,glide esite,glide emodel,glide energy,glide einternal
1463,ZINC39626429,0,-59.418293,-4.5458317,10.837885,-14.551487,-29.544403,-100.48872,10.84541,-14.551487,-29.552895,-21.86944,10.842451,-14.551487,-29.550404,-6.6382418,10.875897,-12.227561,-30.598598,-14.534018,10.834223,-14.551487,-29.541527,12.1216,5.5726,29.9213,-8.3373,-26.2555,59.42,3.7905,-49.5509,1.2807,-7.8973,-3,-40.2723,0.1586,23.4876,27.466,0.02,3.9584,-137.33,26.2926,9.00E-04,2.2413,-28.5349,3.7916,133.4348,2.0395,-6.197,-0.238,-0.706,-1.455,-6.197,-1.04,-0.469,-1.098,-25.002,-22.196,1.135,-0.144,-74.944,-47.198,5.282
1464,ZINC39626630,0,-65.518166,-4.2187986,-40.146362,-12.137442,-41.682537,-96.617943,-40.116341,-12.137442,-41.685524,-20.084822,-40.117531,-12.137442,-41.678822,-7.0037718,-40.786541,-13.16607,-44.237984,-11.527719,-40.140175,-12.137442,-41.676422,17.9446,2.6875,27.4585,-10.7988,-11.6994,54.468,4.976,-40.0564,1.5415,-7.5281,-2.9705,-32.1534,0.4483,16.6653,20.326,4.00E-04,3.6603,-101.63,25.6188,0.3739,0.3229,-26.3156,3.1324,126.2675,1.7187,-6.813,-0.235,-0.722,-1.56,-6.813,-1.705,-0.383,-0.985,-32.75,-18.887,0.848,-0.117,-83.27,-51.637,5.993
1465,ZINC39626759,0,-70.964264,-5.7674131,-32.562954,-15.687739,-44.988655,-147.96655,-32.564556,-15.687739,-44.98645,-24.06814,-32.562626,-15.687739,-44.988327,-7.7603989,-32.50544,-13.531078,-46.44416,-15.697515,-32.563244,-15.687739,-44.987289,-16.2928,4.2221,35.4116,-8.4071,-60.7987,59.0479,3,-51.3198,2.0056,-6.8146,-2,-44.5612,0.223,17.5408,25.242,1.7431,5.9581,-126.21,23.4468,1.8462,0.5955,-25.8886,1.9934,159.5232,1.9194,-7.392,-0.224,-0.718,-1.644,-7.392,-1.892,-0.328,-0.896,-37.557,-19.112,0.629,-0.16,-89.548,-56.669,12.228
1466,ZINC39626917,0,-77.722771,-3.6059737,-12.572709,-13.419293,-40.338272,-145.51105,-12.57223,-13.419293,-40.33926,-24.565821,-12.572652,-13.419293,-40.335766,-7.3043385,-12.6018,-12.370529,-41.604408,-13.359747,-12.57273,-13.419293,-40.338463,18.8577,6.788,35.8089,-5.4486,-31.7189,65.1466,3,-59.407,2.1956,-8.6702,-3,-50.2263,1.9013,30.3405,33.552,0.0797,3.1318,-167.76,29.0991,0.1504,1.5491,-30.7985,2.4663,189.2828,1.9785,-6.018,-0.194,-0.61,-1.357,-6.018,-1.641,-0.389,-0.66,-36.618,-14.405,0.858,-0.194,-77.66,-51.023,8.984
1467,ZINC39627092,0,-91.604057,-4.9157209,-70.416992,-12.365545,-40.389885,-101.41443,-70.414986,-12.365545,-40.392982,-24.468359,-70.416931,-12.365545,-40.38961,-7.1998467,-70.432434,-12.696347,-42.573429,-12.364885,-70.417366,-12.365545,-40.39217,-6.1796,2.0143,32.5228,-6.5859,-46.3268,55.8594,3.9825,-45.3791,1.2271,-5.7955,-2.1468,-38.9697,0.0702,20.9269,23.504,0.199,2.3781,-117.52,23.9211,0.4416,0.364,-24.7267,2.8829,126.59,2.0286,-6.688,-0.248,-0.743,-1.557,-6.688,-1.929,-0.322,-0.801,-32.083,-18.886,1.062,-0.26,-80.854,-50.969,6.689
1468,ZINC39627298,0,-84.875664,-4.7444396,-33.495014,-12.776713,-41.640633,-115.08662,-33.495312,-12.776713,-41.637035,-24.909906,-33.489815,-12.776713,-41.639748,-7.3703804,-33.570648,-13.090252,-43.542751,-12.814539,-33.497898,-12.776713,-41.630943,30.4984,16.641,26.953,-5.2073,-17.9957,56.6276,6.6231,-41.6931,0.8109,-5.3932,-5,-33.0691,0.1479,22.9095,25.736,0.1104,2.7161,-128.68,23.1516,0.0897,1.0495,-24.2908,2.7131,127.9576,2.0398,-5.911,-0.211,-0.641,-1.364,-5.911,-1.452,-0.339,-1.133,-28.854,-15.731,1.004,-0.189,-69.306,-44.585,6.25
1469,ZINC39627334,0,-97.644737,-4.5667892,-9.7561731,-12.789246,-43.432831,-135.33543,-9.7556028,-12.789246,-43.434082,-25.341333,-9.7554016,-12.789246,-43.435734,-7.0869884,-9.9832678,-13.157023,-44.898022,-12.794943,-9.7567186,-12.789246,-43.433807,0.8749,2.4712,27.5967,-9.6497,-29.892,51.083,0,-52.1124,2.9181,-9.5411,0,-45,0.3966,19.7739,25.932,1.4872,4.6709,-129.66,21.7,1.129,1.6646,-24.4936,2.5888,129.9646,1.8902,-6.415,-0.2,-0.636,-1.437,-6.415,-1.197,-0.72,-0.983,-30.576,-16.107,0.664,-0.235,-78.034,-46.683,1.546
1470,ZINC39627364,0,-73.943611,-4.9677773,-31.483278,-11.306769,-39.421009,-92.735649,-31.484133,-11.306769,-39.418839,-21.922188,-31.485558,-11.306769,-39.418144,-6.8134084,-31.629208,-12.12388,-39.763245,-11.356802,-31.482504,-11.306769,-39.418743,37.6828,6.1184,34.7562,-4.6428,-11.5824,55.1768,2.848,-46.7488,0.5955,-2.3161,-2,-44.2758,0.4214,22.3074,28.124,2.0143,3.8022,-140.62,23.9626,1.8709,2.1979,-28.0314,3.145,146.2074,1.9763,-5.792,-0.232,-0.677,-1.373,-5.792,-1.252,-0.321,-0.992,-26.223,-18.174,1.064,-0.255,-71.123,-44.397,2.703
1471,ZINC39627730,0,-94.654404,-5.3786244,-16.908188,-13.182389,-42.023975,-118.48908,-16.91189,-13.182389,-42.031445,-25.454891,-16.905643,-13.182389,-42.016903,-6.7662849,-16.140656,-12.939987,-42.655048,-12.535213,-16.897715,-13.182389,-42.018261,31.1862,7.3128,36.9242,-4.4997,-22.3976,58.3827,2.5377,-51.7952,1.2661,-0.7268,-2,-50.611,0.1096,22.4161,26,0.3967,3.1872,-130,26.0868,0.3573,0.7836,-27.2277,2.8978,141.381,1.747,-6.062,-0.225,-0.674,-1.411,-6.062,-1.215,-0.082,-1.474,-33.284,-16.065,0.879,-0.096,-76.712,-49.349,3.131
1472,ZINC39628419,0,-90.907539,-4.5746236,-84.115082,-13.200682,-42.555885,-132.45909,-84.114922,-13.200682,-42.554447,-27.797285,-84.115166,-13.200682,-42.553562,-7.4087133,-83.997726,-13.538485,-44.027016,-13.131854,-84.11483,-13.200682,-42.554626,10.8374,0.37,36.1007,-4.4627,-34.7084,58.0739,0.4243,-58.2287,1.3759,-7.2413,-1.0046,-50.9308,0.1928,20.453,22.996,0,2.543,-114.98,25.9476,0.1424,0.688,-26.7781,1.5292,176.1005,1.7239,-7.456,-0.257,-0.79,-1.707,-7.456,-2.485,-0.267,-1.286,-33.773,-16.808,0.952,-0.159,-81.915,-50.582,8.5
1473,ZINC39628434,0,-65.521866,-5.7585416,-72.60321,-13.977496,-40.984463,-152.7684,-72.602997,-13.977496,-40.984528,-32.091171,-72.605797,-13.977496,-40.981586,-7.5118194,-72.578056,-12.693197,-43.331654,-13.960333,-72.604202,-13.977496,-40.982426,-27.1403,0.3345,27.992,-4.7164,-61.2475,51.7874,2,-46.1912,0.8009,-7.3062,-1,-38.0928,0.2692,27.1545,30.672,0.151,3.3665,-153.36,28.4792,0.1583,1.3624,-30,1.941,195.0152,1.8671,-6.474,-0.216,-0.671,-1.471,-6.474,-1.631,-0.16,-1.441,-33.225,-15.496,0.887,-0.144,-78.5,-48.721,3.738
1474,ZINC39628498,0,-77.641457,-4.5923495,-102.5399,-13.939943,-23.440887,-97.310928,-102.53839,-13.939943,-23.449022,-26.362835,-102.53487,-13.939943,-23.445694,-7.2986698,-102.63645,-13.408674,-24.039606,-13.843524,-102.53896,-13.939943,-23.442694,14.4621,8.7953,34.8986,-4.1974,-38.1214,66.1157,5,-54.4027,1.4276,-7.2561,-3,-46.8323,0.1852,23.1382,25.636,0.2266,2.2712,-128.18,27.3035,0.1116,0.5913,-28.0064,1.9536,178.8387,1.9229,-6.247,-0.215,-0.662,-1.43,-6.247,-1.201,-0.169,-1.079,-33.214,-19.461,0.981,-0.199,-79.108,-52.675,10.191
1475,ZINC39629881,0,-65.502792,-3.0006464,-88.414635,-11.153852,-34.802727,-107.83092,-88.420624,-11.153852,-34.799976,-18.597593,-88.420364,-11.153852,-34.800774,-6.5151877,-88.493912,-11.820665,-33.512856,-11.176411,-88.416573,-11.153852,-34.802139,40.4769,8.0267,32.0702,-3.507,-8.1393,57.7613,2.688,-51.0556,1.0621,-5.3116,-2,-44.422,0.3323,24.3315,28.814,0.9865,3.496,-144.07,19.5746,1.0267,2.1149,-22.7162,2.8278,116.5324,2.2824,-6.797,-0.283,-0.817,-1.627,-6.797,-0.552,-0.477,-1.406,-24.311,-24.245,0.839,-0.349,-83.068,-48.555,1.473
1476,ZINC39630535,0,-91.358002,-4.5089874,-5.067935,-14.814085,-47.673355,-119.6968,-5.0677729,-14.814085,-47.673012,-25.539898,-5.0649915,-14.814085,-47.674156,-7.7222648,-5.2473264,-13.789778,-48.95282,-14.839407,-5.0593157,-14.814085,-47.682545,-16.957,0.278,29.1695,-9.0672,-48.2759,51.69,0,-52.0089,1.8258,-3.388,-1.0562,-48.4102,0.1431,27.8725,31.898,0.0727,3.9528,-159.49,27.3635,0.1028,0.6331,-28.0994,0.9972,201.1872,1.6603,-5.691,-0.19,-0.589,-1.293,-5.691,-1.7,0,-1.132,-32.569,-13.15,0.797,-0.056,-71.102,-45.719,5.68
1477,ZINC39630548,0,-75.434006,-3.7675219,-45.357555,-11.81107,-37.308464,-100.77303,-45.353844,-11.81107,-37.309849,-21.038794,-45.355293,-11.81107,-37.307018,-6.2342486,-45.541092,-12.044286,-38.237003,-11.819041,-45.352661,-11.81107,-37.310913,-21.2563,0.6689,32.7438,-4.042,-62.9059,46.4335,1.6,-42.2905,1.0741,0.1454,-1,-42.6815,0.2558,21.239,23.864,0.046,2.579,-119.32,22.2373,0.2237,0.3941,-22.8551,2.859,105.2827,1.7547,-5.935,-0.247,-0.713,-1.42,-5.935,-0.748,-0.143,-2.05,-24.449,-16.595,0.817,-0.099,-68.894,-41.045,1.115
1478,ZINC39630636,0,-73.346367,-5.5472903,3.8978755,-13.128513,-33.793598,-110.29404,3.8962069,-13.128513,-33.791908,-24.538464,3.8844283,-13.128513,-33.779545,-7.0738363,3.7652376,-12.75064,-34.924213,-13.157231,3.8893669,-13.128513,-33.786201,-23.7222,0.5812,32.3962,-8.8387,-60.0095,45.1233,0,-45.2175,1.4718,-8.0388,0,-38.4574,0.3374,20.6587,27.632,0.2742,6.699,-138.16,24.3374,0.1243,3.4154,-27.8771,1.9435,172.7966,1.6842,-5.933,-0.198,-0.615,-1.348,-5.933,-0.815,-0.482,-0.856,-33.156,-17.713,0.613,-0.079,-74.491,-50.869,8.366
1479,ZINC39630649,0,-85.026314,-4.4036613,3.224278,-12.172496,-35.258354,-111.37703,3.2182887,-12.172496,-35.254246,-26.460817,3.2253706,-12.172496,-35.260174,-7.7436576,2.642488,-12.171337,-36.442982,-12.305461,3.2160504,-12.172496,-35.248829,-67.7555,7.6575,33.0447,-6.8401,-114.0094,60.2466,2,-56.6395,2.1433,-6.3694,-2,-50.4686,0.2243,24.2826,27.198,0.4077,2.5077,-135.99,25.9517,0.2675,0.2103,-26.4295,0.9975,193.1554,1.9459,-4.013,-0.134,-0.416,-0.912,-4.013,-0.746,-0.069,-0.527,-29.975,-12.677,0.887,-0.157,-56.433,-42.652,7.854
1480,ZINC39630678,0,-94.093964,-4.1672754,-3.3255401,-13.354979,-43.348984,-118.36323,-3.3226328,-13.354979,-43.353374,-24.052315,-3.3207672,-13.354979,-43.355236,-7.1074324,-3.4525416,-13.018346,-45.269318,-13.291203,-3.3182974,-13.354979,-43.354942,16.9826,6,32.5347,-6.9236,-26.8291,48.6971,1,-46.753,2.278,-5.7249,-0.8981,-41.1682,0.094,21.1908,26.586,0.7855,4.6097,-132.93,24.3218,0.8499,1.8878,-27.0594,3.7803,113.3732,1.6842,-6.019,-0.201,-0.623,-1.368,-6.019,-1.366,-0.217,-0.429,-36.449,-17.595,0.731,-0.276,-80.811,-54.044,6.346
1481,ZINC39631107,0,-71.417793,-4.6003938,-23.006708,-13.594519,-43.772289,-129.87602,-23.00544,-13.594519,-43.768768,-26.069101,-23.003016,-13.594519,-43.774849,-7.0725727,-23.269583,-13.177059,-45.226425,-13.596496,-23.005356,-13.594519,-43.771637,15.3364,5.4607,35.2122,-10.0714,-28.4697,51.1969,4.7794,-37.078,2.2457,-6.3748,-3,-32.4497,1.4068,26.3091,31.74,0.3559,5.0749,-158.7,24.1603,0.0732,1.5277,-25.7612,1.8167,160.2309,1.7709,-5.657,-0.177,-0.561,-1.267,-5.657,-1.326,-0.418,-0.262,-36.39,-14.005,0.633,-0.364,-72.134,-50.395,12.935
1482,ZINC39631266,0,-77.851326,-4.2578912,-135.81989,-13.045933,-39.10387,-123.94819,-135.81509,-13.045933,-39.112652,-23.223816,-135.813,-13.045933,-39.108215,-7.3864117,-135.86526,-12.173547,-40.264557,-13.094401,-135.80807,-13.045933,-39.106884,10.8153,0.4067,41.1855,-11.1936,-35.0279,68.1118,2.5237,-62.6584,2.7003,-6.1948,-2,-55.231,0.5199,18.5696,25.778,1.4332,5.7752,-128.89,22.3815,1.289,2.4548,-26.1254,2.6533,154.6203,2.4637,-5.477,-0.171,-0.543,-1.226,-5.477,-2.28,-0.215,-0.438,-37.91,-9.445,0.882,-0.113,-66.24,-47.355,5.169
1483,ZINC39631292,0,-85.848282,-5.4210997,-100.85349,-12.863743,-36.897541,-143.84235,-100.90474,-12.863743,-36.889,-28.306875,-100.90732,-12.863743,-36.885937,-7.2715588,-100.96305,-11.666858,-38.598831,-12.825873,-100.90544,-12.863743,-36.8894,-5.169,5.5417,38.9863,-12.3807,-51.9363,73.7251,3,-65.721,2.2268,-8.4542,-3,-54.8311,0.5304,20.7165,28.35,8.00E-04,7.6327,-141.75,22.9371,0.1891,0.8792,-24.0053,0.9844,184.5255,2.4813,-5.412,-0.159,-0.516,-1.196,-5.412,-2.077,-0.16,-0.344,-35.859,-11.783,0.778,-0.049,-69.625,-47.642,1.685
1484,ZINC39631390,0,-77.768173,-5.0161705,-128.51062,-13.572701,-41.407387,-139.16035,-128.5112,-13.572701,-41.407822,-26.173222,-128.51175,-13.572701,-41.413036,-7.981832,-128.62242,-11.555403,-42.42577,-13.563754,-128.51331,-13.572701,-41.412758,-16.8045,1.049,34.3592,-11.3417,-53.7557,58.9516,2.3077,-54.8143,2.8965,-7.5961,-1.7022,-45.0258,0.0584,25.4969,29.244,0.3072,3.44,-146.22,26.8482,0.1343,0.4352,-27.4177,1.9757,182.3487,2.3422,-5.731,-0.179,-0.569,-1.283,-5.731,-1.013,-0.559,-0.66,-38.183,-15.273,0.776,-0.074,-75.393,-53.456,5.422
1485,ZINC39631496,0,-65.720779,-5.7556753,-108.4761,-12.788544,-32.718876,-130.62903,-108.48322,-12.788544,-32.717979,-25.712669,-108.48492,-12.788544,-32.717285,-7.3778396,-108.63504,-12.282404,-34.741791,-12.751663,-108.47769,-12.788544,-32.715603,27.1097,5.3119,30.6159,-10.1749,-10.1241,52.9906,0.95,-50.4424,1.3924,-7.4467,-1,-43.1015,0.0562,21.0042,27.372,0.3247,6.0431,-136.86,23.1043,0.3729,3.4818,-26.9591,1.9799,178.3102,2.3422,-5.848,-0.189,-0.593,-1.319,-5.848,-1.276,-0.495,-0.237,-32.594,-17.884,0.747,-0.274,-70.534,-50.478,9.636
1486,ZINC39631637,0,-93.563942,-5.6210909,-103.14748,-12.157832,-29.841366,-106.92797,-103.14771,-12.157832,-29.841213,-22.726021,-103.15019,-12.157832,-29.838274,-7.6787057,-103.2114,-11.502655,-32.119652,-12.15241,-103.14575,-12.157832,-29.841846,7.2764,3.6261,34.5247,-12.464,-31.3572,58.5127,2,-53.0436,1.5712,-5.418,-4,-44.1528,0.2144,21.989,30.554,4.2294,4.3356,-152.77,29.0218,4.0225,1.5993,-34.6435,2.6338,224.6122,2.3098,-5.402,-0.169,-0.536,-1.21,-5.402,-1.359,-0.36,-0.568,-36.62,-12.793,0.71,-0.075,-70.513,-49.413,1.727
1487,ZINC39631880,0,-76.432533,-5.940845,-99.246407,-13.956152,-54.348656,-157.21049,-99.241699,-13.956152,-54.35397,-27.400295,-99.240761,-13.956152,-54.356979,-8.3787842,-99.141121,-11.73813,-57.038322,-13.932869,-99.240799,-13.956152,-54.354065,32.1545,2.3657,35.5186,-12.319,-6.7302,59.2792,3.496,-51.1581,2.9007,-6.702,-3,-43.0925,0.3795,23.7892,34.104,4.5055,5.8093,-170.52,20.3369,4.3589,2.2752,-26.971,1.9418,182.3374,2.4718,-5.629,-0.156,-0.516,-1.228,-5.629,-0.967,-0.656,-0.585,-35.53,-14.907,0.809,-0.218,-72.174,-50.437,4.373
1488,ZINC39631979,0,-121.67099,-5.3621497,-103.2543,-13.584435,-49.776524,-147.36569,-103.25523,-13.584435,-49.775787,-24.494871,-103.25388,-13.584435,-49.777481,-8.4418879,-103.3231,-12.289904,-51.596256,-13.610697,-103.25473,-13.584435,-49.776993,4.6716,2.2163,37.7729,-14.9995,-34.483,61.0046,3.0028,-56.8675,2.2042,-3.3561,-2.5229,-53.6497,0.2365,29.8936,35.456,0.221,5.3414,-177.28,23.2124,0.5314,1.8621,-25.6059,1.4389,186.7339,2.55,-5.198,-0.153,-0.495,-1.148,-5.198,-1.089,-0.36,-0.492,-38.31,-13.089,0.695,-0.073,-72.538,-51.398,1.906
1489,ZINC39632078,0,-73.661575,-6.369628,-123.40471,-13.499161,-32.634972,-160.47978,-123.40292,-13.499161,-32.637302,-27.484419,-123.40381,-13.499161,-32.633331,-7.4847913,-123.52648,-11.945079,-34.292229,-13.509218,-123.40885,-13.499161,-32.630219,25.5842,2.9224,33.0307,-12.6077,-10.1477,60.5022,1.9833,-56.0386,1.9925,-8.0961,-2.5285,-46.2128,0.9159,24.4108,30.904,2.1975,4.2956,-154.52,25.7363,1.9135,1.2512,-28.901,3.3665,158.1616,2.4718,-5.973,-0.166,-0.548,-1.303,-5.973,-0.943,-0.502,-0.525,-38.458,-17.442,0.684,-0.148,-80.281,-55.9,3.768
1490,ZINC39634703,0,-84.886909,-4.2260418,-66.25943,-13.973706,-34.180653,-123.21756,-66.2659,-13.973706,-34.176849,-24.889242,-66.257912,-13.973706,-34.183899,-7.21703,-66.371468,-13.538519,-34.620747,-13.887763,-66.267845,-13.973706,-34.172432,-30.5412,0,35.7249,-10.1748,-69.4881,59.8296,0,-60.9929,2.8648,-5.9342,0,-55.8895,0.1566,25.631,34.884,0.4962,8.7567,-174.42,26.3755,0.1607,1.0748,-27.611,0.9992,200.1983,1.8084,-5.906,-0.174,-0.563,-1.305,-5.906,-1.365,-0.242,-0.375,-32.285,-18.38,0.605,-0.159,-79.601,-50.665,3.676
1491,ZINC39634734,0,-101.74546,-5.7147818,-70.133102,-15.27518,-43.889709,-138.96895,-70.131126,-15.27518,-43.892879,-25.34412,-70.13829,-15.27518,-43.883179,-7.73523,-70.251366,-15.374185,-45.503143,-15.277304,-70.137131,-15.27518,-43.884926,-38.301,6.5126,28.7968,-10.889,-73.5202,48.548,2,-44.0807,2.7382,-5.7616,-1,-37.7921,0.0727,22.0541,26.576,0.0063,4.5156,-132.88,20.6411,0.0384,0.7838,-21.4633,1.984,120.6245,1.8579,-7.524,-0.215,-0.703,-1.652,-7.524,-2.024,-0.298,-0.73,-40.508,-18.251,0.566,-0.276,-91.075,-58.758,12.45
1492,ZINC39634739,0,-107.08704,-6.8177414,-63.215611,-14.701262,-39.811794,-122.8231,-63.21664,-14.701262,-39.802719,-26.999128,-63.21497,-14.701262,-39.807549,-7.7963133,-62.874962,-14.467277,-41.031017,-14.748046,-63.224911,-14.701262,-39.803467,-105.5739,1.3878,23.2713,-9.4438,-129.5159,46.227,1.5936,-50.2909,3.6671,-9.0843,-2,-39.7735,0.1047,13.6069,23.62,2.1298,7.8834,-118.1,19.5855,2.3737,4.0753,-26.0345,2.0079,159.0107,1.8579,-6.517,-0.186,-0.609,-1.431,-6.517,-1.123,-0.52,-0.569,-35.25,-18.801,0.566,-0.288,-84.41,-54.051,4.919
1493,ZINC39634771,0,-65.14949,-6.4922752,-91.761192,-14.092927,-39.946033,-145.24915,-91.759613,-14.092927,-39.952251,-26.500309,-91.756004,-14.092927,-39.958363,-7.539258,-92.027519,-12.953599,-40.44437,-14.09787,-91.754944,-14.092927,-39.95628,-39.9955,0.5972,31.7487,-10.1085,-74.1386,51.8862,2,-46.4626,2.0863,-0.9527,-1,-45.3547,0.1242,25.7176,32.792,1.7051,5.3693,-163.96,28.5855,2.1672,1.7925,-32.5453,2.8923,186.1623,1.7094,-5.995,-0.187,-0.595,-1.342,-5.995,-1.521,-0.264,-0.676,-35.06,-15.221,0.697,-0.195,-76.195,-50.281,10.703
1494,ZINC39634784,0,-79.837898,-5.656569,-110.13168,-13.207774,-43.940083,-140.32657,-110.12699,-13.207774,-43.93866,-28.072012,-110.12903,-13.207774,-43.939026,-7.6658869,-110.06391,-13.165928,-46.596523,-13.20086,-110.12997,-13.207774,-43.937191,-31.1882,11.8836,37.7084,-9.7039,-85.2169,59.5548,2.75,-53.1455,3.0924,-5.0572,-2.4789,-45.8656,0.154,23.6417,28.618,0.0029,4.9734,-143.09,27.399,1.2378,1.2803,-29.917,2.8549,164.7664,1.7094,-6.779,-0.205,-0.659,-1.508,-6.779,-2.436,-0.017,-0.535,-43.859,-13.829,0.609,-0.133,-89.394,-57.688,7.72
1495,ZINC39634823,0,-110.09559,-5.1081276,-111.53608,-14.35816,-49.55817,-129.19228,-111.53504,-14.35816,-49.559666,-28.87509,-111.5357,-14.35816,-49.557446,-8.249918,-111.67574,-13.768975,-51.712818,-14.347048,-111.53719,-14.35816,-49.557346,-43.4486,9.2025,35.4257,-9.8642,-91.4972,58.7411,3.152,-50.8659,2.7028,-0.9058,-2.4085,-49.1498,0.2127,22.21,27.352,0.9748,4.1672,-136.76,31.9015,0.8041,0.5001,-33.2058,2.781,193.3148,1.6331,-5.662,-0.177,-0.562,-1.268,-5.662,-1.313,-0.16,-0.705,-36.434,-15.456,0.708,-0.053,-79.678,-51.889,2.392
1496,ZINC39634848,0,-78.428947,-4.8981466,-88.214134,-12.998069,-45.037762,-121.67764,-88.215256,-12.998069,-45.037624,-30.205324,-88.210548,-12.998069,-45.042583,-7.9106379,-88.321289,-13.719357,-47.043888,-13.010993,-88.21138,-12.998069,-45.042675,-51.2499,7.1147,25.098,-4.999,-87.8754,49.0407,2,-43.0857,0.9517,-4.9342,-1.8063,-37.7393,0.1063,21.4442,24.448,0.0691,2.9348,-122.24,23.7577,0.1162,0.4657,-24.3396,1.7327,155.4099,1.9963,-6.369,-0.212,-0.66,-1.447,-6.369,-2.378,-0.093,-0.741,-34.882,-15.356,0.99,-0.1,-77.317,-50.238,6.119
1497,ZINC39634861,0,-90.628502,-5.2819371,-93.446381,-14.038618,-40.407925,-136.00529,-93.442253,-14.038618,-40.413624,-25.456125,-93.452019,-14.038618,-40.410225,-7.189312,-93.243523,-14.033108,-41.639717,-14.016707,-93.439934,-14.038618,-40.416386,-24.0405,15.4778,29.6743,-6.5396,-73.781,58.9228,4.2584,-46.285,1.0482,7.4707,-4.4848,-52.2757,0.6775,19.3204,24.736,1.643,3.7727,-123.68,22.41,1.4187,1.3984,-25.2271,0.9489,180.1219,1.7564,-6.958,-0.232,-0.721,-1.581,-6.958,-1.858,-0.509,-0.637,-35.394,-18.641,0.783,-0.171,-81.964,-54.035,13.099
1498,ZINC39634912,0,-97.163574,-5.4788918,-110.97298,-15.083368,-45.595158,-145.64423,-110.97781,-15.083368,-45.582447,-27.478893,-110.97462,-15.083368,-45.596226,-7.7158785,-111.05845,-13.491006,-47.174801,-15.08683,-110.97537,-15.083368,-45.593304,-44.2301,6.0872,28.798,-10.5623,-79.3522,43.7137,2,-41.6607,2.8571,-2.7581,-1,-36.7568,0.0694,19.2261,25.846,1.5349,5.085,-129.23,25.3608,2.4604,1.1294,-28.9506,2.3889,171.695,1.7956,-5.937,-0.18,-0.577,-1.32,-5.937,-1.835,-0.209,-0.215,-39.642,-14.36,0.6,-0.142,-81.082,-54.002,6.289
1499,ZINC39635365,0,-57.009209,-4.2601418,-33.825924,-9.8207798,-38.64975,-105.1373,-33.831707,-9.8207798,-38.642036,-24.598049,-33.830471,-9.8207798,-38.646252,-6.640378,-33.9464,-10.977826,-39.477982,-9.8472157,-33.831615,-9.8207798,-38.643082,40.4167,0.9969,34.9947,-3.0633,-5.6346,52.5601,0.768,-51.4146,1.0835,-5.558,-1.3938,-46.7034,0.2774,19.0013,24.42,0.1767,5.242,-122.1,22.7596,0.1767,3.4765,-26.4128,2.8484,132.4692,1.5937,-4.965,-0.199,-0.581,-1.177,-4.965,-1.203,-0.463,-1.056,-26.118,-13.169,1.086,-0.047,-55.189,-39.287,1.964
1500,ZINC39652659,0,-115.31705,-6.9607363,-28.105635,-14.732147,-43.732883,-159.08684,-28.10738,-14.732147,-43.729591,-26.834059,-28.105616,-14.732147,-43.733486,-7.8775544,-28.186829,-12.490664,-46.4445,-14.738476,-28.106617,-14.732147,-43.733181,30.7232,3.6988,31.9466,-9.7584,-7.1438,70.1386,2.928,-61.8244,1.5477,-9.8191,-3,-51.0277,0.2324,33.2676,37.21,0.1737,3.7687,-186.05,26.3023,0.7496,0.5529,-27.6049,1.254,193.7933,1.8504,-6.174,-0.167,-0.556,-1.339,-6.174,-2.439,-0.182,-0.678,-40.17,-9.087,0.602,-0.106,-73.977,-49.257,8.326
1501,ZINC39655425,0,-103.16002,-4.4208808,-34.115822,-12.576217,-37.940266,-123.35365,-34.086922,-12.576217,-37.953644,-21.552927,-34.08453,-12.576217,-37.955585,-7.4851661,-34.172054,-12.124747,-38.003777,-12.553076,-34.116879,-12.576217,-37.94289,46.1525,4.8681,41.5635,-13.0148,-2.8506,62.6968,2.7,-56.9628,2.3032,-4.6497,-2,-51.7036,0.5083,30.1016,35.43,1.3305,3.9978,-177.15,29.5817,1.5326,1.2599,-32.3742,2.1747,201.2995,1.5317,-6.837,-0.214,-0.678,-1.531,-6.837,-3.173,-0.13,-0.359,-38.959,-11.52,0.571,-0.07,-77.925,-50.48,3.821
