number,name,Label,E_place,S,E_conf,E_score1,E_refine,S(2),E_conf(2),E_score1(2),E_refine(2),S(3),E_conf(3),E_score1(3),E_refine(3),S(4),E_conf(4),E_score1(4),E_refine(4),S(5),E_conf(5),E_score1(5),E_refine(5),Goldscore.Fitness,Goldscore.External.HBond,Goldscore.External.Vdw,Goldscore.Internal.Torsion,Goldscore.Internal.Vdw,PLP.Fitness,PLP.Chemscore.Hbond,PLP.PLP,PLP.ligand.torsion,PLP.part.buried,PLP.part.hbond,PLP.part.nonpolar,PLP.part.repulsive,ASP.Fitness,ASP.ASP,ASP.DEClash,ASP.DEInternal,ASP.Map,Chemscore.Fitness,Chemscore.DEClash,Chemscore.DEInternal,Chemscore.DG,Chemscore.Hbond,Chemscore.Lipo,Chemscore.Rot,docking score,glide ligand efficiency,glide ligand efficiency sa,glide ligand efficiency ln,glide gscore,glide lipo,glide hbond,glide rewards,glide evdw,glide ecoul,glide erotb,glide esite,glide emodel,glide energy,glide einternal
1307,ZINC37838911,0,-62.794174,-4.8704181,-117.23013,-12.870436,-34.318836,-86.431152,-117.23203,-12.870436,-34.320881,-14.248001,-117.23262,-12.870436,-34.318691,-6.0911279,-117.1826,-14.043473,-34.881691,-12.736178,-117.23029,-12.870436,-34.319855,21.7652,7.7337,26.4021,-9.2044,-13.067,58.8811,4.2528,-48.7028,2.5783,-3.4046,-7.339,-39.2669,0.8436,24.3434,28.638,1.673,2.6216,-143.19,28.6248,1.8326,0.9141,-31.3715,6.3556,108.3586,3.1306,-5.883,-0.294,-0.798,-1.472,-5.883,-0.62,-0.745,-1.427,-21.827,-21.093,1.222,-0.057,-63.301,-42.92,5.04
1308,ZINC37839400,0,-76.362213,-2.688468,-57.658455,-8.3377628,-30.91272,-70.380066,-57.660316,-8.3377628,-30.90992,-15.815218,-57.660088,-8.3377628,-30.910772,-5.7481222,-57.680298,-8.6419668,-31.344372,-8.297966,-57.659145,-8.3377628,-30.911755,30.6515,2.4168,25.9293,-2.1259,-5.2922,48.4566,2.715,-37.6532,0.2001,-3.5562,-3.7087,-32.1252,1.0554,21.6972,22.396,0.0752,0.6236,-111.98,19.8785,0.1909,0.5062,-20.5756,2.6413,89.3033,1.6308,-4.889,-0.326,-0.804,-1.319,-4.889,-0.726,-0.728,-1.866,-22.209,-11.361,1.327,-0.081,-42.297,-33.57,3.498
1309,ZINC37839498,0,-49.482353,-3.3172805,-10.105094,-8.0278931,-21.858435,-75.667503,-10.106509,-8.0278931,-21.855839,-11.746469,-10.106383,-8.0278931,-21.854517,-5.4053211,-10.103441,-7.6469536,-22.863836,-7.9475946,-10.106441,-8.0278931,-21.853563,28.2647,7.4271,21.2517,-2.3116,-6.0718,46.2534,2.872,-38.833,0.6049,-6.1033,-2.7813,-30.2409,0.1016,24.7276,25.056,0.048,0.2804,-125.28,19.7007,0.0131,0.5797,-20.2934,3.613,64.463,1.8735,-4.032,-0.269,-0.663,-1.087,-4.032,-0.612,-0.32,-2.229,-20.575,-8.787,1.502,-0.026,-38.011,-29.362,1.532
1310,ZINC37859188,0,-50.656223,-3.6911929,17.407564,-8.5997314,-31.418903,-60.164284,17.407171,-8.5997314,-31.418798,-10.976812,17.40744,-8.5997314,-31.418886,-6.1824331,17.399418,-9.0587749,-31.56514,-8.5808439,17.415693,-8.5997314,-31.426043,20.8573,5.9146,29.4523,-4.5694,-20.9848,49.7898,3.6544,-39.1116,1.6431,-8.4443,-5,-27.4432,1.0283,18.6096,22.892,2.2603,2.0221,-114.46,29.1598,2.2495,0.4743,-31.8835,4.27,125.6556,1,-5.396,-0.257,-0.709,-1.334,-5.396,-1.134,-0.111,-1.156,-35.625,-10.107,0.517,-0.215,-58.388,-45.732,4.434
1311,ZINC37862215,0,-62.024902,-4.337399,-11.300637,-11.187469,-29.448008,-89.906128,-11.299143,-11.187469,-29.453333,-16.253504,-11.301835,-11.187469,-29.448893,-5.9364009,-11.337702,-9.2801371,-30.045252,-11.270901,-11.298268,-11.187469,-29.448982,-40.4482,4.2439,24.0089,-12.7822,-64.9222,52.2485,4.3331,-40.894,2.2793,-5.1709,-6,-30.4179,0.1525,15.8172,22.328,2.6288,3.882,-111.64,19.2414,2.6854,0.5482,-22.4751,2.9552,115.1637,2.4802,-5.059,-0.253,-0.687,-1.266,-5.059,-1.435,-0.552,-1.551,-30.994,-5.764,0.925,-0.031,-46.497,-36.757,3.256
1312,ZINC37866091,0,-64.325127,-4.6113873,-238.06851,-12.693941,-26.658987,-74.759773,-238.06935,-12.693941,-26.659981,-11.816483,-238.06796,-12.693941,-26.65966,-6.2666869,-237.94868,-12.474033,-27.124643,-12.609643,-238.07031,-12.693941,-26.660599,-5.4054,7.4234,18.8694,-6.2539,-32.5203,57.6253,6.2386,-41.4508,1.4317,-1.7726,-7,-37.017,3.6266,18.4941,19.914,0.2854,1.1344,-99.57,24.9952,2.7481,0.2178,-27.9612,4.7661,135.3152,3.6208,-4.053,-0.169,-0.487,-0.97,-4.053,-0.873,-0.304,-1.122,-29.465,-8.489,0.994,-0.001,-49.357,-37.954,1.831
1313,ZINC37896715,0,-60.915451,-3.1338398,-9.517765,-9.1209631,-25.767635,-86.43969,-9.5178041,-9.1209631,-25.769484,-15.617549,-9.5181417,-9.1209631,-25.768215,-5.7115374,-9.5753126,-10.206059,-26.046431,-9.1163902,-9.5177612,-9.1209631,-25.768127,22.1401,3.1546,19.8779,-5.7503,-2.5964,44.9444,2.5148,-37.9801,1.3157,-1.418,-3.2611,-33.2364,0.0145,19.4379,20.936,0.0047,1.4934,-104.68,21,0.1533,0.2349,-21.3883,2.7811,88.6558,1.4662,-5.415,-0.285,-0.76,-1.373,-5.415,-0.894,-0.729,-1.677,-29,-9.429,0.758,-0.009,-51.084,-38.429,0.939
1314,ZINC37912758,0,-58.467773,-4.5585465,-8.0723181,-9.0147591,-29.417175,-102.03396,-8.0723791,-9.0147591,-29.418003,-15.719907,-8.0723982,-9.0147591,-29.418221,-5.8337431,-8.0546103,-10.070501,-30.502201,-8.9922514,-8.0735445,-9.0147591,-29.41391,29.3877,5.2552,26.586,-3.8724,-8.5509,55.1231,3.944,-43.8508,2.2739,-6.6834,-4,-34.5539,0.3228,21.6549,23.978,0.0876,2.2356,-119.89,24.0261,0.0471,0.235,-24.3082,2.9338,107.3489,1.3791,-6.295,-0.35,-0.917,-1.618,-6.295,-1.261,-0.47,-1.582,-25.118,-13.594,0.489,-0.176,-52.864,-38.712,2.798
1315,ZINC37921092,0,-58.200142,-1.5086297,23.614727,-7.4491634,-19.064074,-57.282333,23.614222,-7.4491634,-19.059931,-6.9799986,23.615011,-7.4491634,-19.059113,-5.2907672,23.555031,-8.0250444,-19.388018,-7.4015164,23.613958,-7.4491634,-19.060276,31.3717,4.0169,21.7003,-1.8336,-0.6496,44.1058,3.7313,-33.0023,0.0489,-5.5368,-3.5361,-24.2356,0.3772,23.2402,24.872,1.2586,0.3732,-124.36,18.6413,1.2757,0.3397,-20.2567,3.3678,65.9101,1.6341,-5.709,-0.357,-0.899,-1.513,-5.709,-0.815,-0.647,-1.884,-27.618,-9.35,0.523,-0.103,-49.529,-36.968,3.147
1316,ZINC37924848,0,-58.631859,-3.816391,96.039871,-8.9343681,-24.681747,-85.288559,96.039543,-8.9343681,-24.682861,-14.6174,96.040268,-8.9343681,-24.68141,-5.7977257,96.128258,-9.9308929,-25.448858,-8.927371,96.04023,-8.9343681,-24.681499,37.802,7.7989,25.3299,-5.7655,0.94,52.986,4.5423,-39.9878,2.6052,-6.0589,-5.9494,-31.0876,0.3383,23.3871,26.02,0.0542,2.5787,-130.1,25.6867,0.1409,0.2644,-26.092,3.7118,106.6416,1.665,-6.156,-0.362,-0.931,-1.606,-6.156,-1.285,-0.608,-1.661,-21.224,-14.948,0.805,-0.103,-49.428,-36.172,1.9
1317,ZINC38007139,0,-68.843056,-4.3990421,-115.11889,-8.8450003,-26.823647,-95.102959,-115.11848,-8.8450003,-26.823896,-16.879766,-115.11734,-8.8450003,-26.826803,-5.8396149,-114.95086,-10.687009,-28.5436,-8.8139591,-115.1214,-8.8450003,-26.822918,38.9377,7.6222,23.7855,-2.5914,1.2019,55.0705,4.581,-38.7117,1.663,-2.8915,-4.9556,-31.0873,0.4921,20.6203,23.752,1.3667,1.765,-118.76,24.9675,1.4346,0.3196,-26.7217,3.9674,96.3029,1.28,-5.822,-0.342,-0.881,-1.519,-5.822,-1.272,-0.497,-1.701,-27.753,-10.456,0.794,-0.19,-51.801,-38.21,1.785
1318,ZINC38019946,0,-61.350258,-3.2779171,-31.462769,-8.5724068,-24.633982,-65.684402,-31.46324,-8.5724068,-24.631382,-7.3854451,-31.463066,-8.5724068,-24.631432,-5.8053226,-31.518528,-8.521924,-25.424614,-8.5663309,-31.464157,-8.5724068,-24.633633,27.1947,5.9513,24.3565,-8.291,-3.9559,59.3253,4.6595,-46.1043,0.6032,-3.8735,-6,-38.473,0.3167,19.0292,25.164,4.4738,1.661,-125.82,22.8476,5.5878,1.5366,-29.972,4.3672,125.6008,1.8711,-7.228,-0.38,-1.015,-1.833,-7.228,-1.318,-0.395,-3.129,-22.474,-12.714,0.713,-0.068,-57.748,-35.188,3.905
1319,ZINC38020341,0,-60.498466,-4.7144189,1.6463264,-9.7934532,-31.17662,-84.319206,1.6550629,-9.7934532,-31.187162,-16.018332,1.6475829,-9.7934532,-31.177473,-5.883554,1.9384886,-8.7893114,-31.828341,-9.7474022,1.6578503,-9.7934532,-31.189724,-8.2928,7.8207,21.7933,-3.328,-42.7512,44.432,1.944,-39.7112,0.9609,-6.2945,-3,-31.0194,0.0873,18.8331,23.758,1.5728,3.3521,-118.79,22.7888,1.9691,1.3214,-26.0794,3.572,119.4384,2.0724,-5.831,-0.292,-0.791,-1.459,-5.831,-1.091,-0.471,-2.102,-22.073,-12.325,0.835,-0.05,-52.848,-34.398,2.297
1320,ZINC38020683,0,-65.877907,-4.3117323,-33.841915,-9.9692411,-32.987751,-85.680008,-33.840805,-9.9692411,-32.988869,-10.611026,-33.841648,-9.9692411,-32.988598,-5.3315606,-33.863369,-8.6471701,-33.781769,-9.9515409,-33.842999,-9.9692411,-32.985275,-4.8751,2.0351,24.484,-10.1266,-30.449,46.4328,1.736,-43.2294,2.3057,-6.5592,-1.8709,-35.0847,0.2164,21.639,23.504,0,1.865,-117.52,16.3474,2.9488,0.293,-19.5893,2.8855,86.0116,2.1842,-7.139,-0.34,-0.938,-1.765,-7.139,-0.866,-0.351,-2.92,-20.852,-14.593,0.404,-0.175,-58.04,-35.445,2.935
1321,ZINC38030094,0,-61.546055,-3.5905039,-116.79187,-11.320071,-38.488358,-88.085106,-116.79272,-11.320071,-38.488991,-8.7978935,-116.79214,-11.320071,-38.489986,-5.9021235,-116.78044,-11.373022,-40.854794,-11.271218,-116.7896,-11.320071,-38.490543,37.5395,8.5524,25.899,-7.5847,0.9608,58.8353,5.5574,-43.7791,1.1639,-4.4313,-6,-34.3573,0.8997,25.3728,27.888,1.339,1.1761,-139.44,25.5313,1.3175,0.4305,-27.2793,3.876,108.5483,1.5027,-5.851,-0.279,-0.769,-1.447,-5.851,-1.063,-0.64,-1.696,-28.448,-12.646,0.876,-0.008,-61.681,-41.094,1.064
1322,ZINC38052640,0,-52.953503,-3.5958316,-0.17845623,-8.8528366,-33.53783,-87.615784,-0.18348648,-8.8528366,-33.530758,-13.95364,-0.17438498,-8.8528366,-33.54311,-5.9921913,-0.53484446,-11.655338,-34.017612,-8.8374472,-0.18336688,-8.8528366,-33.530815,12.8103,5.0847,24.7006,-3.3424,-22.8954,48.6646,2.864,-40.7123,0.7985,-5.5982,-3,-32.1801,0.2601,17.8769,24.572,1.349,5.3462,-122.86,24.0425,1.3068,0.7669,-26.1162,2.9305,130.4036,1.7222,-5.005,-0.238,-0.658,-1.237,-5.005,-0.798,-0.302,-1.524,-27.886,-11.353,0.806,-0.089,-49.56,-39.24,3.352
1323,ZINC38058285,0,-63.996941,-3.5936267,-106.71675,-8.9621363,-31.17358,-81.37796,-106.71765,-8.9621363,-31.172791,-15.83548,-106.71689,-8.9621363,-31.17215,-5.6513515,-106.75729,-11.977476,-32.307568,-8.934577,-106.71613,-8.9621363,-31.174511,28.2498,6.0009,22.276,-5.4776,-2.9029,53.6166,2.96,-45.8483,0.574,-3.4485,-4.7699,-38.869,0.6378,24.6368,25.064,0.1994,0.2278,-125.32,24.2183,1.7339,0.1173,-26.0694,4.3579,110.0369,2.672,-7.084,-0.394,-1.031,-1.821,-7.084,-0.685,-0.347,-3.034,-19.385,-17.172,0.591,-0.064,-60.381,-36.557,1.421
1324,ZINC38098664,0,-60.121052,-3.4988027,-28.770924,-8.1426039,-25.910717,-78.99556,-28.772764,-8.1426039,-25.908091,-17.700548,-28.771961,-8.1426039,-25.90918,-5.6129675,-28.734098,-9.9147682,-27.242416,-8.1390696,-28.768646,-8.1426039,-25.913504,19.3936,0.8686,28.0284,-9.8312,-10.1828,55.8903,3.2229,-47.0938,1.7528,-0.4844,-6.0439,-40.5409,0.1401,18.059,20.518,0.2467,2.2122,-102.59,21.1487,0.106,0.4966,-21.7513,2.8767,113.7522,2.596,-5.501,-0.306,-0.801,-1.414,-5.501,-1.499,-0.815,-1.696,-21.76,-11.721,1.387,-0.032,-42.76,-33.481,4.257
1325,ZINC38140912,0,-68.668793,-4.0861473,-69.312706,-9.6492834,-31.552555,-104.29443,-69.312584,-9.6492834,-31.553268,-15.774969,-69.312187,-9.6492834,-31.553522,-6.1545038,-69.202271,-9.8795223,-32.179028,-9.6531048,-69.311211,-9.6492834,-31.552118,26.0931,2.6401,25.7124,-5.0982,-6.8033,45.5578,0.6791,-43.6335,0.669,-1.9138,-3,-38.9356,0.2944,23.3422,27.376,0.1628,3.871,-136.88,26.4421,0.0077,0.2514,-26.7013,3.0853,123.872,1.3971,-6.185,-0.295,-0.813,-1.529,-6.185,-1.038,-0.788,-1.698,-22.587,-14.287,0.641,-0.029,-55.984,-36.874,2.242
1326,ZINC38173262,0,-79.331299,-2.4918172,-137.76616,-9.6326218,-21.544409,-96.727188,-137.77438,-9.6326218,-21.540512,-15.221395,-137.78079,-9.6326218,-21.535166,-5.6517944,-138.2244,-11.278203,-21.802277,-9.5966921,-137.78053,-9.6326218,-21.536942,29.5683,0.645,28.9927,-8.6086,-2.333,47.3811,1,-44.8231,0.8722,-7.1067,-0.693,-38.1792,0.1735,18.6504,21.456,0.0354,2.7702,-107.28,20.8835,0.046,0.5378,-21.4673,1.9472,118.7335,1.7219,-5.874,-0.28,-0.772,-1.452,-5.874,-1.148,-0.857,-1.488,-25.86,-10.348,0.464,0,-48.325,-36.208,1.52
1327,ZINC38187263,0,-58.490162,-4.3241162,-86.390778,-9.0354557,-30.178158,-119.80253,-86.390923,-9.0354557,-30.17742,-19.432547,-86.390747,-9.0354557,-30.17757,-6.243259,-86.422501,-9.3847895,-29.590385,-9.008666,-86.390152,-9.0354557,-30.176891,19.2138,1.3492,23.1931,-3.6791,-10.3468,40.6833,1.848,-35.7304,1.6104,-6.0223,-3.7951,-25.9116,0.2985,15.6458,19.61,0.13,3.8342,-98.05,17.9939,0.6864,0.0096,-18.6899,1.0014,130.5246,2.1117,-4.325,-0.135,-0.429,-0.969,-4.325,-0.8,-0.48,-1.079,-38.891,-2.561,0.429,-0.067,-46.248,-41.452,13.282
1328,ZINC38187871,0,-66.065948,-3.8736382,-465.75433,-12.130736,-28.564014,-92.27047,-465.7478,-12.130736,-28.573229,-8.2577057,-465.74606,-12.130736,-28.570316,-6.3828321,-463.74353,-13.541826,-36.419426,-11.957086,-465.74545,-12.130736,-28.573824,-14.0156,15.2589,20.0472,-3.1566,-53.6829,46.511,3.7998,-36.6572,0.7268,-6.9682,-5.2592,-25.5036,0.8092,21.2109,23.174,1.769,0.1941,-115.87,20.5662,2.0321,0.2173,-22.8157,2.5001,76.7992,0,-6.988,-0.269,-0.796,-1.641,-6.988,-0.83,-0.664,-2.148,-34.468,-13.884,0.464,-0.003,-80.05,-48.352,0.251
1329,ZINC38296784,0,-56.126141,-2.9031703,9.014245,-9.7788591,-39.421837,-87.161804,9.0122442,-9.7788591,-39.422188,-20.034355,9.014699,-9.7788591,-39.42234,-6.8171763,9.0664482,-11.254541,-40.131741,-9.7732944,9.0141716,-9.7788591,-39.421799,5.076,0,33.9538,-3.7171,-37.8933,50.3035,0,-51.1386,0.4584,-3.34,0,-47.9478,0.2501,21.5276,22.808,0.183,1.0974,-114.04,20.8983,0.5794,1.0371,-22.5148,0,174.3099,1.3123,-5.679,-0.218,-0.647,-1.334,-5.679,-2.04,-0.076,-1.278,-39.843,-6.022,0.611,-0.001,-57.721,-45.865,7.707
1330,ZINC38296785,0,-64.461876,-2.7727511,2.412744,-10.088412,-36.987907,-99.646217,2.4150383,-10.088412,-36.989098,-19.628693,2.4145243,-10.088412,-36.987347,-6.6922541,2.5247743,-10.146787,-37.724571,-10.062861,2.4136374,-10.088412,-36.987396,3.2323,0.8486,31.9764,-8.5937,-32.99,50.5423,0,-53.7298,1.8165,-6.8823,0,-46.6505,0.2012,24.1329,27.494,0.2942,3.0669,-137.47,20.6852,0.4493,2.9234,-24.0579,0.8739,162.5528,1.3123,-5.335,-0.205,-0.608,-1.253,-5.335,-1.981,-0.078,-1.301,-37.648,-4.688,0.611,0,-50.137,-42.336,10.643
1331,ZINC38459434,0,-59.483585,-5.0273094,-142.52544,-11.773479,-31.365919,-76.583313,-142.52457,-11.773479,-31.367144,-16.915848,-142.52451,-11.773479,-31.36746,-6.8936152,-142.48103,-11.357854,-32.507229,-11.736469,-142.52458,-11.773479,-31.367428,2.3544,7.273,29.0244,-15.7693,-29.0578,57.7515,2.5831,-52.7221,1.5928,-4.4257,-2.8663,-46.8042,0.8359,16.7289,18.628,0.2988,1.6003,-93.14,28.9278,0.2816,1.4745,-30.6839,2.558,142.3941,0,-2.954,-0.123,-0.355,-0.707,-2.954,-1.52,-0.253,-1.309,-16.997,-2.8,1.408,-0.011,-20.939,-19.798,7.273
1332,ZINC38529586,0,-51.182289,-3.1139376,-53.551781,-8.581706,-23.573696,-80.636726,-53.550011,-8.581706,-23.575764,-11.202736,-53.547913,-8.581706,-23.576382,-4.8404794,-53.293274,-10.559245,-24.093018,-8.6226301,-53.547665,-8.581706,-23.565969,15.5789,9.3641,14.5528,-1.9854,-11.8098,38.8608,1.984,-33.31,0.3875,-3.6729,-1.366,-28.5016,0.0479,16.6211,17.034,0,0.4129,-85.17,17.5781,0.0961,0.3649,-18.039,2.8383,65.9097,1.8095,-7.427,-0.464,-1.17,-1.969,-7.427,-0.65,-0.395,-3.476,-16.04,-15.047,0.221,-0.069,-54.084,-31.087,0.554
1333,ZINC38581417,0,-60.228783,-3.7136776,-111.77911,-10.682409,-34.53334,-91.18837,-111.78538,-10.682409,-34.52578,-13.611827,-111.79539,-10.682409,-34.519814,-6.104341,-110.45625,-10.65404,-33.449482,-10.254768,-111.78819,-10.682409,-34.524364,29.7572,10.1279,30.8189,-10.874,-11.8726,55.929,2.5704,-50.0238,1.6811,-6.5021,-3.7451,-40.7338,0.4761,24.7452,26.46,0,1.7148,-132.3,16.4898,0.0175,0.9555,-17.4627,1.9247,88.5222,1.8761,-5.864,-0.255,-0.725,-1.418,-5.864,-0.54,-0.696,-2.505,-32.826,-9.518,0.946,0,-58.447,-42.344,6.493
1334,ZINC38586376,0,-78.78904,-4.1114297,-139.73398,-9.9869051,-30.20126,-115.43796,-139.73686,-9.9869051,-30.196093,-15.470849,-139.73616,-9.9869051,-30.199522,-6.0341563,-139.81065,-10.854536,-30.688383,-9.9820175,-139.73494,-9.9869051,-30.201403,-2.6372,2.3701,28.7508,-9.0966,-35.4429,51.2234,3.087,-42.1008,0.8256,-3.2476,-6.7858,-33.0105,0.5974,21.1497,24.228,0.032,3.0462,-121.14,16.4649,0.0554,2.4166,-18.937,2.6381,92.5133,2.4134,-5.255,-0.228,-0.65,-1.271,-5.255,-0.597,-0.608,-1.413,-28.274,-13.634,0.837,-0.016,-54.655,-41.908,4.212
1335,ZINC38596623,0,-65.986855,-3.5805671,-42.476967,-9.6515512,-27.826015,-89.25872,-42.477898,-9.6515512,-27.824587,-15.939751,-42.473759,-9.6515512,-27.824656,-5.7838745,-42.365929,-9.3088932,-28.262236,-9.6175919,-42.47298,-9.6515512,-27.827793,-0.3897,3.5144,18.0062,-3.2445,-25.4181,41.3994,3.9913,-29.6418,0.1457,-5.4007,-3.8381,-20.9386,0.275,15.7805,18.598,0.031,2.7865,-92.99,22.3627,0.0232,1.1927,-23.5786,4.6235,67.9514,2.0681,-6.262,-0.348,-0.912,-1.61,-6.262,-0.584,-1.037,-2.122,-20.739,-15.039,0.827,-0.053,-55.387,-35.779,4.171
1336,ZINC38618065,0,-68.154579,-5.8600054,-276.50571,-13.636408,-40.663826,-93.978485,-276.50449,-13.636408,-40.665932,-8.2296114,-276.50449,-13.636408,-40.662624,-6.710711,-276.44107,-14.000683,-41.349617,-13.649067,-276.50403,-13.636408,-40.661724,43.0539,13.1471,26.4107,-4.9908,-1.4172,52.7435,5.976,-36.1865,0.7414,-7.3551,-6.4415,-23.0429,0.3766,22.5896,26.716,0.0873,4.0392,-133.58,25.1935,0.1772,1.1724,-26.5431,5.6858,89.2231,3.2683,-6.693,-0.248,-0.744,-1.558,-6.693,-0.736,-1.133,-1.057,-30.973,-17.174,0.485,-0.126,-76.751,-48.147,5.549
1337,ZINC38690045,0,-63.785866,-4.1254749,1.6269641,-10.972971,-33.159206,-90.796059,1.626789,-10.972971,-33.158047,-13.757006,1.6255268,-10.972971,-33.153118,-6.1011615,1.6138318,-10.1279,-34.304031,-10.922647,1.6236237,-10.972971,-33.15218,32.0515,5.4386,24.5106,-9.1368,2.0476,48.9909,4.2204,-37.8907,1.4159,-8.6797,-5.5336,-24.5221,0.4862,21.8835,24.51,0.3145,2.312,-122.55,25.0615,0.5437,0.8613,-26.4665,4.5648,76.4324,1.251,-5.635,-0.245,-0.697,-1.363,-5.635,-0.707,-0.48,-1.901,-27.037,-11.003,0.52,-0.063,-57.153,-38.04,2.687
1338,ZINC38696403,0,-85.267235,-2.6994736,17.287373,-9.4064627,-32.22168,-72.0942,17.286314,-9.4064627,-32.220783,-5.5739121,17.285063,-9.4064627,-32.219357,-6.3162799,17.307373,-10.187216,-32.520615,-9.4235716,17.286793,-9.4064627,-32.221466,11.946,0.8744,30.2023,-5.2642,-25.1923,49.9988,3.344,-41.2718,1.1365,-6.1733,-2.8629,-32.8332,0.4481,17.9269,19.886,0.0389,1.9202,-99.43,19.407,0.0263,1.6964,-21.1297,3.9081,78.7252,2.5837,-5.047,-0.202,-0.59,-1.196,-5.047,-1.107,-0.295,-1.077,-29.454,-11.662,0.742,-0.088,-55.925,-41.116,7.479
1339,ZINC38827276,0,-70.856339,-3.6238961,-206.77,-11.019723,-36.809177,-106.03867,-206.77037,-11.019723,-36.808376,-11.669404,-206.76956,-11.019723,-36.805889,-5.5203791,-206.77902,-12.723036,-39.554493,-10.963641,-206.76993,-11.019723,-36.811329,26.6045,3.9132,35.066,-21.6381,-3.8863,57.0498,2.2569,-51.0377,0.9064,-7.7656,-5.6714,-41.3068,2.6553,22.45,23.594,0.3747,0.7692,-117.97,26.2629,1.6551,0.1805,-28.0985,3.6611,88.8058,0,-6.106,-0.265,-0.755,-1.476,-6.106,-0.711,-0.947,-1.381,-28.795,-13.16,0.526,-0.179,-56.856,-41.955,10.457
1340,ZINC38864543,0,-52.01482,-1.4607439,11.871607,-6.7869067,-10.95549,-27.450991,11.872133,-6.7869067,-10.970631,-6.9522486,11.871459,-6.7869067,-10.966872,-4.045836,11.921649,-7.7859659,-11.310338,-6.7784605,11.871797,-6.7869067,-10.966081,22.9189,3.9694,14.3604,-0.5307,-0.2653,35.8767,2.7313,-28.7209,0.519,-2.2849,-2.7544,-23.4383,0.2954,17.6862,17.73,0,0.0438,-88.65,20.4972,0.0149,4.00E-04,-20.5124,2.8087,48.3021,0,-5.439,-0.544,-1.172,-1.647,-5.439,-0.57,-0.323,-2.8,-17.176,-5.911,0,0,-31.008,-23.087,0.959
1341,ZINC38933492,0,-59.21666,-3.3302443,22.962692,-9.9268475,-27.605066,-63.312248,22.962864,-9.9268475,-27.608471,-8.6845264,22.962927,-9.9268475,-27.604548,-5.9933076,23.050556,-9.8548899,-27.896107,-9.9208212,22.960571,-9.9268475,-27.609035,28.8047,2.839,27.7334,-1.6968,-10.471,59.2281,2,-54.867,1.9396,-6.5637,-2.4259,-46.6595,0.2125,25.3195,26.57,0.0748,1.1758,-132.85,22.467,0.0745,0.8446,-23.3861,1.8373,100.594,0,-5.468,-0.219,-0.64,-1.296,-5.468,-1.331,-0.579,-1.266,-35.208,-6.602,0.618,-0.16,-53.518,-41.81,2.099
1342,ZINC38975969,0,-60.985874,-3.0735865,-4.1513224,-9.585537,-29.323004,-72.294373,-4.1500912,-9.585537,-29.327114,-12.583712,-4.1495271,-9.585537,-29.326389,-5.8944468,-4.190474,-10.148485,-30.070683,-9.5695515,-4.1504374,-9.585537,-29.327402,39.0189,4.0404,26.4218,-2.957,1.6056,43.9737,2.8683,-36.6182,0.6619,-2.3696,-2,-32.9649,0.1705,20.8311,21.792,0.0901,0.8708,-108.96,21.7758,0.0354,0.9081,-22.7193,2.5568,96.2359,1,-3.98,-0.173,-0.492,-0.962,-3.98,-0.768,0,-1.665,-25.905,-5.168,0.531,-0.008,-42.315,-31.073,0.959
1343,ZINC38980295,0,-63.641727,-2.7815003,-6.1448112,-10.054761,-23.588554,-66.98365,-6.1446629,-10.054761,-23.588696,-10.27942,-6.1440716,-10.054761,-23.58906,-5.2941747,-5.81815,-11.678638,-24.221807,-10.025951,-6.1448069,-10.054761,-23.588917,18.7254,6.7433,19.2779,-1.1256,-13.3994,47.6161,2.9273,-39.1074,0.4975,-2.2551,-5.7897,-32.3581,0.2949,22.0226,22.216,0.0147,0.1788,-111.08,21.5951,0.0897,0.1771,-21.8618,2.9158,87.3369,1.3966,-5.848,-0.366,-0.921,-1.55,-5.848,-1.129,-0.477,-1.928,-20.46,-10.77,0.356,-0.031,-46.572,-31.231,3.223
1344,ZINC39021844,0,-89.952431,-5.1863823,-360.2981,-12.620625,-34.370075,-123.39252,-360.29984,-12.620625,-34.366425,-15.332541,-360.29385,-12.620625,-34.371033,-5.9688663,-360.50992,-11.664754,-36.55476,-12.621675,-360.29941,-12.620625,-34.369118,22.4439,6.2857,24.176,-0.3611,-16.7228,41.1059,1,-38.1174,0.7929,-4.1801,-3,-32.4249,0.2542,19.4464,21.922,0.3347,2.1409,-109.61,21.1135,0.0294,0.0594,-21.2023,2.0392,107.4979,1.432,-5.288,-0.182,-0.56,-1.211,-5.288,-0.852,-0.32,-1.039,-31.111,-10.978,0.126,0,-58.967,-42.089,2.52
1345,ZINC39029597,0,-80.262085,-3.2828996,-17.506744,-10.895964,-25.888721,-97.984566,-17.51193,-10.895964,-25.877367,-13.489131,-17.509289,-10.895964,-25.883806,-6.0391402,-17.428829,-9.5843449,-26.072992,-10.995566,-17.511457,-10.895964,-25.878008,29.4171,0.2611,23.1239,-3.1489,0.5096,47.0609,3.7518,-36.934,0.619,-4.4059,-6,-27.1747,0.473,28.3924,30.344,0.1374,1.8142,-151.72,22.0266,0.3489,1.3141,-23.6895,3.3439,92.6377,1.4834,-4.841,-0.231,-0.636,-1.197,-4.841,-1.249,-0.139,-1.496,-37.163,-5.694,0.801,-0.046,-50.768,-42.858,9.64
